epoch,train_loss_total,train_loss_pred,train_loss_kl,train_theta_mean,train_theta_std,train_z_mean,train_z_std,train_beta_kl,val_loss_total,val_loss_pred,val_loss_kl,val_theta_mean,val_theta_std,val_z_mean,val_z_std
209,0.04375258911248846,0.04365010167510112,1.0248742733501415,0.045868308648969944,2.0140051428843986,-0.2303090028495397,5.039610046264757,0.0001,0.0517881002644418,0.05169015414488148,0.9794631910995698,0.026075989060418706,2.009678209331674,-0.26253304239624825,5.081669236572695
210,0.04431088131787934,0.044206639374631124,1.0424196703184139,0.04266402315924053,2.008575197011497,-0.2197322864912543,5.01618089642025,0.0001,0.051599906783708384,0.05149400381135269,1.0590305588614772,0.034954975031211345,2.009206105285967,-0.18682774128785856,5.010742744929354
211,0.04394992153767371,0.043848747887101094,1.01173586034436,0.03170652491690634,2.016412212200741,-0.22937090908711508,5.0196799478141285,0.0001,0.05175805936606837,0.05164680897559918,1.1125029409435434,0.046850828532601745,2.008517065518339,-0.16493784933692027,5.0034950820493025
212,0.04363139815377088,0.0435300051941012,1.0139299389735843,0.0425185758230106,2.0118141182785982,-0.21023580544362702,5.031137172536359,0.0001,0.051309848597771684,0.05121280310649268,0.970452540357348,0.03521121448089539,2.006068911350949,-0.09423375425493004,4.9905934535281755
213,0.043537826844711074,0.043435030869914626,1.0279596713677603,0.0416221852723648,2.0090995692444524,-0.20024003414504377,5.015689376404188,0.0001,0.05137158762401258,0.05126768208935227,1.0390565655600856,0.03521584722042923,2.006049780778482,-0.17892209611936394,5.029200446437782
214,0.04405092270002695,0.04394620420083695,1.0471846451767808,0.0414726854919011,2.0039965964549387,-0.22498180961660663,5.024717584172955,0.0001,0.05142133446856284,0.051313567014647204,1.0776740589611966,0.0433974591883975,2.0055420331551996,-0.2518600512453368,5.053648068871297
215,0.04363356550516921,0.0435312295772572,1.0233589681808308,0.04058499134693222,2.013266360780909,-0.22881079937118812,5.039915472745472,0.0001,0.05147708569404105,0.0513656942672293,1.1139131549378516,0.03698091594581033,2.023881623442744,-0.16272297264798216,5.0598648030992965
216,0.04409540390023436,0.04399338103896983,1.0202280049002193,0.0387172409884142,2.0174948584758154,-0.21156526266832523,5.037059672137136,0.0001,0.051914599737231164,0.051807921064991345,1.0667848469505847,0.03235457727396992,2.022705207408314,-0.17813999055307622,4.998222431666415
217,0.043633237788801085,0.043529028876901306,1.0420886866788035,0.04066884246709398,2.02465359991016,-0.21504065103301212,5.076400748366361,0.0001,0.05134656101884976,0.05124150715033773,1.0505379388030147,0.045310853914895526,2.013521872775655,-0.13939023238662498,5.068551856027523
218,0.04429723507001811,0.04417615189989549,1.2108318822633732,0.03435026687531869,2.024616239125945,-0.2204771158765161,5.073711858549507,0.0001,0.051604621846910934,0.051478917907241364,1.2570393320540307,0.038928386742170425,2.024519040550984,-0.233762405734037,5.115838158298546
219,0.04358237098115058,0.04346805807950759,1.1431289977968058,0.037194177455419336,2.023116453079305,-0.22304186439158175,5.065095908264919,0.0001,0.05137481461738197,0.05126233656011837,1.1247804777722963,0.036990856856737336,2.0198623076291153,-0.2335211421612283,5.104313608626245
220,0.04426340279409242,0.044152922028440775,1.10480793680645,0.0402135234888557,2.016756227554267,-0.23159940278845745,5.045373994546081,0.0001,0.05242357182670647,0.05231610790524684,1.0746369857183644,0.04484607405225995,2.0071150467429364,-0.1955495839807349,5.0192435224291305
221,0.0447110459737837,0.04458701425624042,1.240317327408765,0.04537554830974415,2.0075565847579795,-0.2272291764488558,5.045985430214375,0.0001,0.053304093771837126,0.05314388220578852,1.6021173117865979,0.049259585393986234,2.0236927724220384,-0.22043512496625034,5.163794604825302
222,0.04410177879498653,0.04398214949715095,1.1962942848408835,0.04705721999768359,2.024152243751404,-0.21584995752688477,5.073966036469645,0.0001,0.051878740302693675,0.05176600210473571,1.1273828123656797,0.03660587441753334,2.0247994392690525,-0.21041849625467415,5.0603210825315665
223,0.043596032556960256,0.04348667117156631,1.0936140734603095,0.04290110107716404,2.024281279020157,-0.20533675899071377,5.055676939644145,0.0001,0.05102581992535524,0.0509219674891989,1.0385223182154373,0.04442762368371789,2.0216293083110326,-0.17772024987645868,5.073894816385189
224,0.043815233484969254,0.04371003599814263,1.0519752276938932,0.0366670452256821,2.0247730518530784,-0.1886942206508088,5.080442332035695,0.0001,0.05101629183955596,0.050910714908804694,1.0557671810539675,0.04771295578127176,2.012836180942159,-0.23822524513996823,5.075149724181269
225,0.0434993175991528,0.04339748184936085,1.0183579090645216,0.046803201308894114,2.0142734516577443,-0.21973888721394802,5.05155940420039,0.0001,0.05179312520883453,0.05168950688880934,1.036184529183616,0.0338487516511494,2.013114759619807,-0.16870615824165058,5.086753858646876
226,0.04352421398550854,0.043418778758330626,1.0543533313761384,0.0422142908030039,2.0187449637357124,-0.21303457304800993,5.060993445279543,0.0001,0.05135798837307473,0.0512470418823437,1.1094640661293351,0.03995909258513383,2.005117218259355,-0.2539153138936405,5.0442081035023
227,0.04355433477389876,0.043451017956538905,1.0331684306502131,0.0543216241682428,2.0177871215406995,-0.23414110038909222,5.052065574042962,0.0001,0.05159669679025529,0.05149767290748341,0.9902399266269845,0.053465550109534195,2.0169969679604116,-0.26545160614006535,5.097516073307521
228,0.04350314128210977,0.04339407073734179,1.0907049962512976,0.05149582294882879,2.0132196669468447,-0.22475875113467517,5.070501889047572,0.0001,0.05159563823065288,0.0514872970295624,1.0834142372641764,0.05951333754289318,2.0125035416912027,-0.181824177634758,5.051306959608911
229,0.04382706884804246,0.04372243868388884,1.046301683989977,0.05583856611133786,2.0169777868060828,-0.23559225449236665,5.046071662360779,0.0001,0.05127940017362716,0.051169394135055404,1.1000597032023147,0.05630337861432156,1.9993555310746314,-0.17338194509863225,4.98040214055021
230,0.0434872504045813,0.0433802543601706,1.0699605799907055,0.0494301154048283,2.009845049089056,-0.22052841221410815,5.019084562840301,0.0001,0.051449012431040615,0.05133985350249519,1.0915869600336316,0.02535494461550679,2.010053703482722,-0.2718455797425327,5.06605863571167
231,0.04336003566799325,0.043252480231212254,1.075554897899526,0.043391473631028805,2.011563806084926,-0.22258703139763397,5.057264516874486,0.0001,0.05163655010327487,0.05151874739939059,1.1780296169536215,0.046083176902062456,2.007745469120187,-0.1980445361827356,4.973234572880704
232,0.043980054755829154,0.04386633109188842,1.1372367749205703,0.04396270646930376,2.0177230125633905,-0.2276364967233082,5.048519917957313,0.0001,0.05176386814302122,0.05164034066485687,1.2352765546718114,0.0347868538605915,2.017765337312725,-0.2781708529087859,5.046087312026763
233,0.043627218401215,0.04351692618620226,1.102922272301059,0.04129263380175162,2.02212576544306,-0.22510926377763937,5.050789833068848,0.0001,0.0511744440546338,0.05106718575870487,1.0725817948999539,0.042193667149879564,2.0194938485051543,-0.2624877133787098,5.044230783489389
234,0.043424774484037296,0.04331648497979552,1.0828960292292742,0.03371585438401831,2.013997931675208,-0.23978575517846928,5.034045593776669,0.0001,0.051446969660235126,0.05134362528021907,1.0334451626723922,0.03055205606055302,2.018720484115708,-0.11573526840394652,5.015191494579047
235,0.043904000873384634,0.04377913211685726,1.2486873290255056,0.050617487839758925,2.023240503155317,-0.24219410332435903,5.100580561859782,0.0001,0.05163839480406802,0.051535184429564944,1.032105156233613,0.040942074914633385,2.0219896141911895,-0.2719986724968947,5.128958910283908
236,0.04379392258134765,0.04369125425233299,1.026683418090136,0.04639505185385369,2.0274851237478306,-0.2566199982509871,5.093707514910249,0.0001,0.05199642510901035,0.05189040607549775,1.0601889247625647,0.0712117925286293,2.0186410974448834,-0.22786649557906138,5.035618385798495
237,0.043466455943313415,0.04336281350051213,1.0364251461799785,0.04514228856955286,2.020467955731583,-0.2504464254180961,5.065789464947174,0.0001,0.05346810812471618,0.05336749490717767,1.006131199883743,0.03760127403156858,2.018543453283713,-0.21828011404165448,5.058791301619839
238,0.04450811864890913,0.04439747887357513,1.106397515397724,0.03909084500602676,2.0222324219732473,-0.22908249152365237,5.071665424224962,0.0001,0.05204975557788997,0.051930832663472266,1.1892287286234573,0.049108745608951,2.0188774827500464,-0.19303669747371804,5.104983148440509
239,0.04392999605826544,0.0438246882419709,1.05307807877898,0.04491532049398227,2.025861623443888,-0.20458944674108184,5.097809276614689,0.0001,0.05136891879456144,0.0512658979376437,1.0302070152591651,0.04624981034389684,2.026389479637146,-0.20986071530021203,5.099817571505694
240,0.043413363648561985,0.043309574649002584,1.0378903101858408,0.040320326039835576,2.0256913326561556,-0.23979366867808,5.070214641665904,0.0001,0.05160563150551957,0.05150391649402363,1.017149056347323,0.06342656018448548,2.016298191648134,-0.20919861801913087,5.081752266682369
241,0.0439401443974904,0.04383221601481759,1.0792840028952535,0.04547294540261291,2.024868473701748,-0.233433430731548,5.075701417973791,0.0001,0.05143476797031685,0.05133334090802032,1.0142699740302394,0.048890767382903835,2.0351696434155317,-0.3111315089946901,5.105053230070732
242,0.04315729879279543,0.04305340063826017,1.0389812255202135,0.04269523958991518,2.0338736251658274,-0.2566849127415771,5.111027574454488,0.0001,0.051304034468993336,0.0512034213039237,1.006131887435913,0.049268704170072584,2.0332274755961457,-0.21688345533756304,5.156763432731091
243,0.043055313425949156,0.04295348863698026,1.0182470642228745,0.04555729664134302,2.029212818687805,-0.2146525187645836,5.1053648037343,0.0001,0.05139038842958464,0.05128846821230902,1.019201742091649,0.04617835948584785,2.0230408252125054,-0.1784642321438017,5.086938105838399
244,0.04360068010473971,0.04349734500500491,1.033350931814678,0.047450965306792756,2.024118324156129,-0.2363603990847579,5.075196883606445,0.0001,0.05297643135131245,0.05286403572265531,1.1239571487399893,0.04234668906305877,2.0275457409066213,-0.08840160268608113,5.126370953841948
245,0.043709023010323145,0.043600770937639484,1.0825212796882033,0.039728380577575884,2.024455776646548,-0.211137852167709,5.074743301364499,0.0001,0.05211610242094792,0.05201178909817212,1.0431328340315482,0.055351720519468815,1.999634302837748,-0.20360618286674292,4.9662383979474995
246,0.04435559739664753,0.04424209362077883,1.1350378444944351,0.03950332778755767,2.024071969105126,-0.2147870348203186,5.053286327138464,0.0001,0.052346689390464565,0.05222969580913933,1.1699349863428465,0.047137118246353846,2.0226081425035503,-0.16132016573101282,5.116963896952885
247,0.04399104924544983,0.043878190335197305,1.1285895513598914,0.04697293417650684,2.0375628888501156,-0.17831269159305552,5.096910425020154,0.0001,0.052013495910755346,0.05190798745188915,1.0550853408558267,0.05252989129701131,2.0129165934844755,-0.1608240800371892,5.027499031013166
248,0.04342796790478073,0.04332042685966297,1.0754101489195815,0.04362850849306604,2.0217322466851977,-0.2253509027816001,5.0521913328560375,0.0001,0.051643318955747176,0.05153397927191895,1.0933965402589718,0.04438175901140965,2.015604207213496,-0.22611723097802047,5.0393240888353805
249,0.043310278900907266,0.04320404891976772,1.0622999250994694,0.04337301251493381,2.020812946356846,-0.21936052326414052,5.017582344543023,0.0001,0.05210310776888485,0.0520002274236209,1.0287991997221826,0.051099477676858365,2.018558341012874,-0.18232232597197445,5.022859707684584
250,0.043572666318706675,0.043469114242316774,1.0355218442464595,0.036964083881966016,2.0231117183742895,-0.2172662087490362,5.058367220165462,0.0001,0.05144572326205146,0.05134033128409318,1.0539193749427795,0.03176822088343997,2.0179743917895037,-0.2704729393754207,5.035635189271309
251,0.043666575639963574,0.04353995704245927,1.2661861538040067,0.04027801347800512,2.0228508520295736,-0.2292579299990306,5.075910079542739,0.0001,0.05198521927838594,0.05184768449882386,1.3753461132586842,0.056975093158617825,2.0228224975962035,-0.2715126739054079,5.1535818207431845
252,0.044308306692336846,0.04419388228673388,1.1442439691635051,0.03612466948520438,2.0266555342327,-0.24206369523898588,5.090413520433551,0.0001,0.05156261374203252,0.051455817329631726,1.0679620546354374,0.034483584903285534,2.019385191756235,-0.18382326520087433,5.074317717216384
253,0.04343680856785808,0.04332592853776727,1.1088002215058512,0.04049896001220279,2.024952689453721,-0.24944809392602457,5.07895257672027,0.0001,0.05167310092021042,0.05157019108743735,1.0290946599463342,0.03794884752534645,2.0289892243667387,-0.2364108859607294,5.083539002378222
254,0.04308635153233687,0.042979400783618435,1.0695071526361402,0.038723125736201,2.0297434571369504,-0.22987226319547285,5.076244155212999,0.0001,0.05199733859216663,0.05189741738665272,0.9992130046159449,0.03395000753373328,2.0329748761486,-0.20084525244704016,5.022247656969957
255,0.04335056433576568,0.04324491205914723,1.0565227222484974,0.04424909249503913,2.027768789769066,-0.25201273815115816,5.099057379666696,0.0001,0.05144940704946786,0.05135086456864652,0.9854273989167012,0.03247596236916495,2.0162526251564565,-0.2683520449823897,5.048425513254085
256,0.04338212473049998,0.04327824783923359,1.038768981849745,0.044706476551230806,2.0262110161315485,-0.24050025414546444,5.069793793490259,0.0001,0.051474099375412495,0.051371183193905254,1.0291628778820308,0.03480403765406407,2.012764997885261,-0.19796156988177502,5.030034609243903
257,0.043073306207546756,0.04296746873172731,1.0583750318676286,0.04235336408151403,2.0256025484146063,-0.25563690829757424,5.100060606934461,0.0001,0.05215287575839271,0.0520411127469909,1.1176314849249074,0.05373324826359749,2.0238843568613833,-0.23637788471254245,5.145903050060004
258,0.04379899092150941,0.04368529711282592,1.1369375872357912,0.04579251810749513,2.026246140947562,-0.23930649021243408,5.082071792168897,0.0001,0.05184278411554619,0.051719171637800376,1.236125629552653,0.03490824603908498,2.027280955247476,-0.180092807091825,5.123341150686774
259,0.04377910334014765,0.04366438908313879,1.1471422920218581,0.04356490333935124,2.0238257352242885,-0.2169872833433235,5.080256806808932,0.0001,0.05112639951034331,0.05101696018811683,1.094391749778264,0.03306339387322815,2.026358275346353,-0.26829851051451453,5.119327753362521
260,0.04316567184922962,0.04305842760321726,1.0724430910012226,0.03570791318033347,2.026183425215591,-0.24255392718092467,5.068651321302722,0.0001,0.05152781202759541,0.05142112385848878,1.0668808205026976,0.04105383147236327,2.021022019251971,-0.1662819614817559,5.1012665251610985
261,0.04318013194068393,0.04307006818257259,1.1006377159384597,0.042825540355663105,2.0288295654801662,-0.21063573362806573,5.086802048115705,0.0001,0.052717623996063015,0.05256370428792188,1.5391946795960547,0.05477776645984448,2.0053440651423493,-0.20119927942910246,5.091817741662684
262,0.0437207863224442,0.04360493163033976,1.1585465306498866,0.04765390967338166,2.0243520859503197,-0.21914786977865477,5.106519796496809,0.0001,0.05135582996086335,0.05123829038839944,1.1753955004920422,0.051294019891762396,2.019638182411731,-0.1832272633910179,5.029425244935801
263,0.04310393399272782,0.04299729351172651,1.0664054941961651,0.041330030316993144,2.0273079637100597,-0.2226439515499069,5.09183925591396,0.0001,0.051597500298644454,0.051484929423936655,1.1257048198874569,0.0422580710704058,2.0195311727658125,-0.21918125424376675,5.0964828477778905
264,0.0437156636843567,0.04356056891818453,1.5509474833312298,0.04690885078658219,2.023915082269198,-0.20680430467214872,5.090758213564939,0.0001,0.0515889677048569,0.051449955454174905,1.390124839796147,0.027885755419101512,2.021395888127072,-0.3002789404610513,5.124796565149872
265,0.04294147769892406,0.0428172439555133,1.2423375221382873,0.04203404789231387,2.02423943465387,-0.2115172368468515,5.107881660359791,0.0001,0.05151156572179055,0.051390241936478814,1.213237573563213,0.03197751215226214,2.037120817412793,-0.1683915150089478,5.04705797786444
266,0.043092870026112236,0.04297422501548039,1.1864500710638124,0.04966051826256842,2.031853127860684,-0.21058887305676102,5.101136872442323,0.0001,0.051525916222115636,0.05141223898865807,1.1367711819393533,0.059630286630610346,2.0223950080468622,-0.25279281750111515,5.058966327720965
267,0.0446130686255956,0.04446091070162467,1.5215792973553943,0.049978665081158835,2.049746984486893,-0.2354536035286716,5.100231598367912,0.0001,0.05186308915136566,0.05173761728154102,1.254718134101008,0.05492303441737739,2.044023439917766,-0.2408765932204018,5.134127724338585
268,0.0436036456475567,0.04348573307333048,1.17912568366337,0.051471030918573614,2.039451574559322,-0.2428854804679993,5.108286943994661,0.0001,0.05161869237330598,0.05149723993430675,1.2145266230677214,0.0577262304198574,2.0434599577541084,-0.19566827684535948,5.101711011268724
269,0.04298568758154106,0.04287146086114761,1.1422675165147596,0.05367134166732563,2.0425716987935094,-0.23948148574570913,5.115126442951588,0.0001,0.05160019966498227,0.05148928072041189,1.1091894818023897,0.052493816740076304,2.0419361255538298,-0.16674018744051353,5.141540084086674
270,0.04302016651625108,0.04290863853047203,1.115279967894986,0.05500783695844308,2.042650631223648,-0.2391421519785203,5.12489269893504,0.0001,0.05173735273346095,0.051625847554122896,1.1150508229161653,0.04502770498814717,2.0409458858866087,-0.274875859808649,5.1104375073607535
271,0.043323842672958676,0.043212788454116344,1.1105423156787404,0.050063423137469996,2.045314755787011,-0.2303480105611064,5.112279459172413,0.0001,0.05212261937033962,0.052008566512188444,1.1405284715370394,0.06169657230796948,2.0157370936702677,-0.19755028203969272,5.042203151004415
272,0.04359990160508647,0.04348797941014673,1.1192222011025803,0.05386561458371249,2.0406295366016205,-0.22587211869266646,5.0968729310518475,0.0001,0.053669209788802644,0.053552438570580015,1.167713247554403,0.06988615867957262,2.0665714505692603,-0.1987505340948701,5.174583206714039
273,0.04407746095349268,0.04396002519326566,1.1743577512288814,0.050638298661204895,2.04854672967223,-0.2562860546610442,5.151179549960853,0.0001,0.05236064962727923,0.052237377672548026,1.2327192652393395,0.046516118964678804,2.0485098294808832,-0.22967837257704266,5.149747485845861
274,0.043904299783267306,0.0437911654827491,1.131343010899017,0.042336263589653624,2.0502855997949467,-0.21105825528585176,5.144406919157526,0.0001,0.051898702087116916,0.051794690355448654,1.0401155268642264,0.04802994204448982,2.035411690322446,-0.16820279660988863,5.136552353979836
275,0.04346201886451054,0.04335384275664974,1.0817617209724169,0.04437499335879331,2.0450004904562373,-0.1934926372978193,5.10606062772219,0.0001,0.05173984432304409,0.05161006554541454,1.2977877200489314,0.046981889649596015,2.0369300305003852,-0.08826291814616972,5.01787943907187
276,0.04323649083530501,0.04312301664009399,1.1347416179853476,0.039403938749543725,2.0462083996506824,-0.21724867091258762,5.097432515972673,0.0001,0.05172174938128028,0.05161780543940168,1.039437793510061,0.034842315536569544,2.03940148084936,-0.25906882261936093,5.1462581527065225
277,0.04314165021794092,0.04303565903915817,1.0599115740765899,0.04389769904527211,2.0435482452013143,-0.22348747308180728,5.121247433006869,0.0001,0.05151673411609421,0.05140697798678573,1.097561779156537,0.05241419752718697,2.040461741702657,-0.1878746580693241,5.143317316619443
278,0.043103364827260245,0.04299712029896134,1.0624453116267867,0.04815306706390415,2.041113918670329,-0.21320761940574362,5.124651925813665,0.0001,0.052467932426173924,0.052351801380724976,1.1613120235187906,0.061484566929054935,2.031239613680772,-0.22137012195602898,5.183381255243866
279,0.04326663031631528,0.04315766942940427,1.0896090985826659,0.05155918866290081,2.039209006311203,-0.21238024666920705,5.126052295759346,0.0001,0.05181122135738252,0.05169124088027108,1.1998034052445854,0.05586052628260263,2.0256181552376544,-0.2198499333618445,5.144012437739843
280,0.04362933987132927,0.04350149033336402,1.2784951720949176,0.0691558354489545,2.0400591123167615,-0.18729473566896981,5.136930055770739,0.0001,0.05191328397519152,0.05178062848641839,1.3265551698039955,0.07428409841278909,2.0027808454674734,-0.20387619972543816,4.966379514882262
281,0.043308010850875885,0.04318811921121596,1.198916335724175,0.06722560628163454,2.032008812440225,-0.21496385717466737,5.1183261447859065,0.0001,0.051907666080014805,0.0517931192273825,1.1454683928422524,0.0845342143110826,2.0317961649155953,-0.18495903343444323,5.1058906232806995
282,0.04337191424906572,0.04326399425987558,1.0792002701208816,0.0632785062303975,2.0390657491412933,-0.20456924113539274,5.113030857133611,0.0001,0.05183954794012325,0.05172924225179242,1.1030605502531563,0.07450554624829493,2.040916251464629,-0.2016809403791394,5.140533017440581
283,0.042779826924707706,0.042673191297170746,1.0663564090830395,0.06632345393432394,2.045544622211219,-0.21044165803389178,5.141499908101707,0.0001,0.05218557189677803,0.05207300910227735,1.1256288306813844,0.0662138400153375,2.035607897060018,-0.19284756831877248,5.1176039803196005
284,0.04296705083091136,0.042852721092676606,1.143298237721831,0.05864180871293769,2.046926104789517,-0.21914097177465222,5.151771108380007,0.0001,0.052248114483876965,0.05212822005572453,1.1989433312080275,0.060986532082020393,2.0398167271009635,-0.22162629954244706,5.122859760069511
285,0.0430027287731321,0.0428910144963707,1.1171419995292677,0.06255793274375304,2.047100791499204,-0.2171089856688522,5.15170410556014,0.0001,0.05187980096105119,0.05176919221248425,1.1060881505549793,0.050229545840075315,2.035293058610298,-0.2210920031484164,5.137574263021979
286,0.04329917458800821,0.04318950935986495,1.0966529138981767,0.058933306329918375,2.0468053574248697,-0.22917771032559778,5.149441189706643,0.0001,0.054605375293275,0.054484947623921115,1.204276892500864,0.05274916408767163,2.0029092254772993,-0.2417285914047503,5.155229823690065
287,0.044155848286979785,0.044038636212900516,1.1721206437630933,0.0634286198235691,2.035901450983796,-0.25507271718225555,5.132375393625263,0.0001,0.05157088687722112,0.05145384282083579,1.1704395211918253,0.07494323181224541,2.046100317592352,-0.22220569696854536,5.133962543917374
288,0.043633051954381843,0.04351019982056656,1.2285214196725172,0.05996335852977226,2.0423241404826435,-0.2423736602125845,5.166483128684876,0.0001,0.05128050674225243,0.051159712577789604,1.2079439171603028,0.04522698514268432,2.0463335950609665,-0.23883495991393713,5.189320349357497
289,0.04303858605532727,0.042926009628610755,1.1257642249231017,0.05372184312523576,2.047533892399464,-0.2266973380283097,5.190478191070827,0.0001,0.052070781536085506,0.05195970817560881,1.110731840973169,0.0688060654301039,2.035453027402851,-0.10212595970697806,5.099752358987298
290,0.0442607516710701,0.044142157259541126,1.18594467671684,0.08303904137036516,2.0554038669457446,-0.2552621834836966,5.177146759168716,0.0001,0.052831177035687675,0.052711800317948976,1.1937693894748957,0.08227882355871335,2.058396084207884,-0.24594766549556188,5.165094409190433
291,0.043414188158527996,0.04330297352392127,1.1121465532013197,0.07203387982521345,2.0523426873645816,-0.23260510918398125,5.143864671459841,0.0001,0.05166456622766777,0.05155593592306258,1.0863029117315588,0.06596313768499334,2.045245869058958,-0.2598013333569635,5.153186274246431
292,0.04263689776892454,0.0425261279227308,1.1076981251659022,0.06822615693824541,2.044345722952279,-0.21056738620166762,5.141631527861736,0.0001,0.051851330613586266,0.05173345398105366,1.1787640410409848,0.05905287849231505,2.0439595353435465,-0.19293764762213111,5.137747361626424
293,0.04282259367750445,0.04271426802868318,1.0832566376477744,0.06259639792766283,2.0531003350262957,-0.23436150024603675,5.154479224982524,0.0001,0.051462572067976,0.051347605464324146,1.1496679648547106,0.06481014071425921,2.046274975991585,-0.26020013721344964,5.178603555115176
294,0.04288061869001516,0.04276907400659833,1.1154463924269058,0.06751222576330652,2.0479639222312778,-0.22477493166417334,5.14441574530322,0.0001,0.05174364217780006,0.05163269988457921,1.1094231798615255,0.051539890730464964,2.0506868950078183,-0.16073932496561918,5.140301314877792
295,0.042732836255145325,0.04261838107123362,1.1445522038381857,0.06165541726004061,2.0447696656994454,-0.23443757703645257,5.119669412846675,0.0001,0.05178084927545467,0.051669022514366766,1.1182668091545642,0.05602136002459996,2.047792459877444,-0.20858810364570415,5.15495946373738
296,0.04302801439608075,0.042918321085997836,1.0969327712567196,0.0604826128159916,2.043630024679601,-0.23381537599671057,5.114222443548443,0.0001,0.051831882499473195,0.05172564671702788,1.062357163765061,0.05282096627732398,2.0521835642801203,-0.3215233785375743,5.137488465913584
297,0.04280049253923431,0.04269305456489272,1.0743796656017406,0.05662515210268976,2.0434872661560086,-0.23050955955111166,5.122298040779615,0.0001,0.051380074097656867,0.051275325965293696,1.0474829724137211,0.05073576341842262,2.0341525161770027,-0.15620034680419773,5.086447238922119
298,0.044384455132971436,0.044264855217287846,1.1959998120634847,0.0363102860857946,2.0463356025265544,-0.21759668889424066,5.156807904556843,0.0001,0.052967901013686626,0.05285742270274901,1.1047832562889852,0.03616865469851124,2.0422610850401326,-0.16158164666414682,5.163846452471236
299,0.04404938668608136,0.04392551381941587,1.2387295504022873,0.052438272596676015,2.0370384270513884,-0.2445495492599417,5.1361809513708625,0.0001,0.05275822220973565,0.052632054655065,1.2616765171709194,0.04655680191558852,2.040976922276994,-0.259522387957935,5.116765364794664
300,0.04392793189343826,0.04380828881269026,1.1964310572795291,0.06867121199069819,2.0485948061646617,-0.24430213376292859,5.142525641575165,0.0001,0.0518214693686492,0.051705969261451504,1.1550016890109425,0.07093339093344313,2.0469476672965037,-0.2287572607870253,5.092338212778871
301,0.043010762983645257,0.042895763904041546,1.1499911384726502,0.061408560322746504,2.0418196770480006,-0.21428783240084592,5.123257244882533,0.0001,0.052989836152590494,0.05288920745673314,1.0062873774850871,0.04594839285586921,2.052275145557565,-0.16195596668879095,5.183511431788055
302,0.04326494637592224,0.04315742034776067,1.0752598030317317,0.0710703567854008,2.03752473806615,-0.20504502038075734,5.1044495694378975,0.0001,0.051753676273453404,0.05164422147290807,1.0945488751774104,0.07144136086735926,2.026470575534122,-0.15138935400697756,5.077531646674787
303,0.044040714279743536,0.04392127176584613,1.1944254103181204,0.06773711239412877,2.049632090446581,-0.2004073329648701,5.202116408102466,0.0001,0.053730685683623165,0.0535936337751402,1.3705200527755308,0.0808666680060642,2.069004522243016,-0.24697334109477595,5.348242820148736
304,0.04435431162891231,0.04424060813315067,1.1370347434419934,0.063119358976982,2.053233024917318,-0.20818694401677154,5.173332727611806,0.0001,0.05238981691884323,0.052273534972902755,1.1628207480403738,0.07137936689484288,2.041357206626677,-0.16011657096235685,5.147743366133999
305,0.042883022551029444,0.042769574267429104,1.1344826018196228,0.05237126580834865,2.043267024135081,-0.19878350498177919,5.121547195881764,0.0001,0.05226528293020289,0.05214924643367109,1.1603669247157138,0.05495481717754418,2.0334482629534225,-0.14871539273889553,5.110991659298749
306,0.04282306260421052,0.04271342008842774,1.0964247787612793,0.054337278465024105,2.043422669119352,-0.17711823559440606,5.1075211579168664,0.0001,0.051962476276176076,0.05185021454809417,1.1226163741568445,0.05739977745942666,2.0363018831736603,-0.2850757938560466,5.150676351198008
307,0.0432533455969597,0.04314650703373747,1.0683860456964687,0.05945762684221378,2.0422893421688046,-0.195710841340524,5.121181768380092,0.0001,0.05159098817638948,0.05148233798607974,1.0864997397006397,0.056320916546482434,2.0370405979559454,-0.2002181920524634,5.142460393234038
308,0.04266306597468167,0.04255311986759014,1.099460676762393,0.05926188667756414,2.039001168408572,-0.1818502423792687,5.104477041356305,0.0001,0.05199387989623446,0.051892277063198496,1.0160287475921739,0.028455231364973833,2.0476614421522115,-0.11234893182843504,5.124082585455666
309,0.0429916651671352,0.04288127990919256,1.1038524459776193,0.05668703168233589,2.0461355765378286,-0.1786411224159728,5.137626786003316,0.0001,0.05173767090473377,0.051624871055844804,1.127998192545394,0.055508816798388115,2.045348887712183,-0.16276849027145918,5.155412002348564
310,0.04373303106713041,0.043618206149810795,1.1482497180545732,0.0540327412567596,2.049347144248854,-0.1529384079922448,5.128358101548352,0.0001,0.051965486520612746,0.05185010782639745,1.1537879419998385,0.059879333410464544,2.048118893529328,-0.13705595094763057,5.116681045209858
311,0.04291731430148147,0.04280287024712266,1.1444406611034332,0.06142029377299346,2.045216728273124,-0.20881730659292486,5.126565378470277,0.0001,0.051570765306832085,0.05145350722989566,1.1725837487569997,0.06340269597483353,2.0498319528472257,-0.21224993598503125,5.189535194719341
312,0.04286281540195853,0.04275050394065003,1.1231135952536209,0.061515771980739826,2.041944984220908,-0.2098918834451084,5.126710718944271,0.0001,0.051742893027167926,0.05162382335730002,1.1906972535898988,0.051253387153568405,2.0422158862503483,-0.2702386044490505,5.174547457359206
313,0.04298451583217135,0.042870907536434875,1.136083498729482,0.06286273965509492,2.046259384807431,-0.21273220298002468,5.142437436864388,0.0001,0.05168767457067127,0.05157624526133,1.1142917787525015,0.06842193689564584,2.0409660238615226,-0.16278088255457476,5.114576944163148
